symbol,date,close,volume,vwap,weekly_log_return,target,MA_200,MA_100,MA_50,vol_1M,vol_6M,vol_12M,RSI_3,RSI_9,RSI_14,hband,lband,momentum_12M,momentum_6M,momentum_1M
CVX,2023-10-18,168.92,6893500,168.6675,0.047399939882814025,1,163.27245,160.5252,164.1966,0.04710770653826332,0.1073539154349385,0.1498849570916833,83.56583427575642,60.87295160178972,57.72139030516674,171.70091672578525,160.5420832742148,0.04717624449817115,-0.010311694398875249,0.0102870813397129
CVX,2023-10-25,155.87,10502400,156.3475,-0.08040290356478305,0,162.95255,160.9541,164.217,0.08741349139676449,0.15830731644704857,0.18899641999536357,8.32463356052962,28.698142801397736,34.67720162537904,172.50307287929567,156.75092712070435,-0.09969387165713617,-0.06091095312688266,-0.07109654350417172
CVX,2023-11-01,143.98,10819600,144.9475,-0.0793479254598029,0,162.1952,160.4108,162.94140000000002,0.06534488664227499,0.2466792824042528,0.2847447530161917,12.12024425634496,20.291599308361214,25.752540877680786,176.1671524328073,143.00484756719266,-0.2040906578220012,-0.08193585410954551,-0.13748277721200508
CVX,2023-11-08,142.4,12654140,143.295,-0.011034402063281332,0,161.35299999999998,159.8279,161.6154,0.031073823360307024,0.2375978474014871,0.2877893571192117,16.983974974177016,26.15003176257254,29.281325738091724,173.96196100755597,136.17903899244405,-0.232799956898874,-0.09351327264625375,-0.14495016212321354
CVX,2023-11-15,145.56,10052100,145.3675,0.02194837376608375,1,160.4778,159.3573,159.63199999999998,0.04874696946953266,0.24125216049173595,0.28791328181203474,73.27947683434186,40.30112132538986,37.71764272020513,165.58020915116177,133.7907908488382,-0.21972661484856615,-0.06518528032881643,-0.13145175726475322
CVX,2023-11-22,144.33,7217065,142.795,-0.008486028364486937,0,159.80495,158.7546,157.3992,0.01777030016836379,0.24206212996288456,0.27015218970292365,55.10781167427025,41.811504397576776,39.0636478487488,150.78214346711798,139.57385653288202,-0.2036526153167071,-0.08227888344884593,-0.07864666453878066
CVX,2023-11-29,143.91,16417135,144.9625,-0.0009029345985922534,0,159.29125,158.35479999999998,155.6098,0.021367418045779716,0.22429549580663222,0.27258142874428376,36.91529696113764,41.6441542222317,39.64576450065653,147.98829396750827,141.14370603249174,-0.1931486880466473,-0.044549196653830836,-0.014922308166198994
CVX,2023-12-06,142.53,18079700,142.4525,-0.009635600315142547,0,158.72585,157.7186,153.28979999999999,0.01952272847394416,0.131357630050569,0.270121031312884,21.360002494127073,37.12977121641771,37.712050484711426,146.1469531979099,141.67604680209007,-0.19273901223380152,-0.10824000500531816,-0.030408163265306154
CVX,2023-12-13,144.61,10641316,143.2775,0.014487959759761335,1,158.2754,157.047,150.7792,0.01770624029886952,0.07574169274936342,0.2618695227511449,64.49968613698249,51.74277114162058,46.689578364255084,146.076249019796,141.93175098020404,-0.14810014727540488,-0.07944490419504735,0.004236111111111107
CVX,2023-12-20,150.25,9370000,151.38,0.038260109788616124,1,157.9308,156.4946,149.34759999999997,0.02608302544614834,0.10354822190621882,0.28768503956590313,61.94231776095665,64.36424144546123,58.38715124480604,151.19291223195478,139.87908776804522,-0.11555215446197309,-0.01565775681341708,0.04065660063720733
CVX,2023-12-27,151.91,5337244,152.1225,0.0017789495714371805,0,157.7518,156.1453,148.4334,0.014346099093445924,0.10283857733271147,0.2896981056531018,67.490475944796,67.43689878648394,61.30246622459823,154.17086165117308,139.5991383488269,-0.1436865839909809,-0.01942938290730689,0.052299806040454255
CVX,2024-01-03,152.33,10255300,150.8975,-0.0005250377491484111,1,157.64955,155.75039999999998,146.9994,0.010089990023507007,0.10383738685407998,0.2832934997264205,76.07611110717609,64.70034603633947,60.458777424497846,155.26752567656982,140.85747432343018,-0.1513176221516519,-0.025462222506557386,0.051930115323527426
CVX,2024-01-10,144.5,8490407,145.1625,-0.05276971259612299,0,157.45065,155.1,146.36860000000001,0.05379927790187981,0.1242527883323848,0.26408125164575186,8.755071305937221,32.1828977031721,39.041342158716674,154.66653838468804,143.88746161531193,-0.17513414773375957,-0.09483838636933095,0.0013166100755317434
CVX,2024-01-17,143.12,8167002,142.9,-0.017866274000695303,0,157.1455,154.4981,146.2646,0.021742298675913346,0.1388094884842805,0.18124712507004453,23.679868274341686,33.83186085036222,38.5914217139527,154.64828769482384,143.20271230517616,-0.1939626041901329,-0.06913821138211385,-0.04542119655839394
CVX,2024-01-24,144.92,8100014,143.705,0.012498426826412536,0,156.5149,153.65959999999998,146.0686,0.03863418021236263,0.13536140825012283,0.16301082898906716,75.70665480484396,48.56860485370143,46.76114846545443,154.2396929279571,139.63430707204287,-0.1978301782353593,-0.10851377952755914,-0.038418154070732013
CVX,2024-01-31,147.43,10428000,148.88,0.017171620834852106,1,155.9773,152.8517,146.56879999999998,0.033090756813167144,0.1431900250640653,0.17957506160144507,41.30659500996806,52.55708247385391,51.34540579862414,153.02126775415888,140.01373224584114,-0.15367393800229612,-0.09162045594577939,-0.011598283722177416
CVX,2024-02-07,152.13,6252041,152.525,0.0313819316133089,1,155.50655,152.109,147.2654,0.01380122999168663,0.14894459339568297,0.18234028481098521,74.02331487436226,66.38165913776662,61.32095665179338,154.23376838925822,139.6362316107418,-0.10321858052346145,-0.04710303789539627,0.017591973244147185
CVX,2024-02-14,151.01,5995100,151.1425,-0.007389358687339602,0,155.09060000000002,151.3689,147.9974,0.008194150951986844,0.15465086679891826,0.18616050912084098,42.97434505843413,54.13964420925804,54.647096530002656,156.37065671579322,140.99234328420678,-0.11695222501608094,-0.05168299422255729,0.05094300229661064
CVX,2024-02-21,155.44,6630084,154.92,0.03163248970339146,1,154.9816,150.8159,148.9144,0.02536025004200275,0.13375784693609974,0.18708543965591973,77.80539031624767,66.87540253602671,63.33326328545241,156.53415042715469,145.8178495728453,-0.04550199570156588,-0.030680967822399707,0.09088357077689646
CVX,2024-02-28,152.34,6715900,152.585,-0.020144940124542585,0,154.8657,150.1491,149.78119999999998,0.019891664098609242,0.11058588247092835,0.18944647355786334,22.024988570561348,48.34055382149173,52.31185756693618,156.8775656525803,148.19543434741968,-0.06436555705687252,-0.049123026028337846,0.021867453716125418
CVX,2024-03-06,148.33,14692135,149.9275,-0.026675343609120973,0,154.73855,149.4604,149.781,0.02184200917516995,0.11576715865908155,0.17889992302627,19.04237966705216,33.97062159532058,41.167055138417105,156.66415110342433,148.34684889657564,-0.10735993259914534,-0.10891505466778806,-0.026258780279656002
CVX,2024-03-13,153.89,8065649,153.79,0.03679854014023927,1,154.64195,148.7587,149.8356,0.047301204905123385,0.11093775977155047,0.18112451842118577,86.92319481079281,61.94458355739963,58.12611873724698,156.76186032615664,147.96113967384338,-0.030369856971835585,-0.07745339008452745,0.011901630720673184
CVX,2024-03-20,154.55,8449145,155.2425,0.004279607102365223,0,154.69989999999999,148.4457,150.34480000000002,0.02847971280485601,0.11675454348331953,0.19120937310453778,41.80707867301746,56.48279800793033,56.26407926635436,157.7433187938778,147.80868120612223,-0.0001940742657523531,-0.07565789473684192,0.0035714285714285587
CVX,2024-03-27,156.35,7416900,155.6275,0.011579415325724879,1,154.6418,148.87279999999998,151.3682,0.019465981734432557,0.11480970233904174,0.17622896138806557,65.14161067623938,61.5464464922679,59.71495442960307,158.61311710606412,147.79588289393587,-0.008246114811290894,-0.06823599523241963,0.02753680336487907
CVX,2024-04-03,160.44,7819734,160.3025,0.03275450390877371,1,154.67095,149.36540000000002,152.7156,0.01316338771210617,0.11701585584316264,0.16758461700720476,91.819692782309,75.09242036992495,69.20881779189735,161.32078091087277,148.46321908912722,-0.016670752635449815,-0.03662783715623874,0.07764642665233756
CVX,2024-04-10,162.67,7525837,162.165,0.013803567876509892,1,154.86305000000002,150.2843,154.2042,0.01041847649132288,0.09774526988504642,0.15465124152669465,91.11833734401236,79.44440397806319,73.04381431220185,163.38379518553597,152.076204814464,-0.03339473527838854,-0.02429222648752405,0.07019736842105262
CVX,2024-04-17,156.4,6733900,156.435,-0.03930678066715127,0,154.9384,150.9934,155.02640000000002,0.021481979787964605,0.11101994049636,0.15670173923003153,12.428043946648941,38.017115447845704,46.33606417540271,163.767405898046,153.08759410195395,-0.08495202433887183,-0.054413542926239455,0.006370246444887817
CVX,2024-04-24,163.57,7610335,162.685,0.044824205159223425,1,155.0886,151.8224,155.91140000000001,0.034724665039340574,0.11630697590960591,0.16264467148252063,90.55574416660558,70.2832384608439,66.61477386347079,164.46955135522842,155.39544864477153,-0.04612782831817119,0.017986059248195074,0.04537611043650536
CVX,2024-05-01,159.63,7714962,160.19,-0.02438239599404664,0,155.26915,152.81969999999998,156.9854,0.057848798333952366,0.1294315186116756,0.1731605922003345,18.321404693725867,43.08296311222398,48.65934952869551,166.83801936335985,155.52798063664014,-0.04550346806983985,0.09268259292217129,-0.0009387908374014486
CVX,2024-05-08,162.54,6706400,162.2775,0.01806548804867104,0,155.38485,153.7227,157.7124,0.05081402043566976,0.14146520652719377,0.1796190595998758,61.90308309071063,55.12417803741713,56.06241842366571,166.90503984921938,155.48696015078062,0.01854869031206907,0.10571428571428565,0.0033333333333331883
CVX,2024-05-15,163.05,7603100,162.5375,0.003132776910269571,0,155.4667,154.43880000000001,159.049,0.028111690864139435,0.14028150716418591,0.1776575372919887,32.12570690299131,51.40032521700856,54.04919650738747,167.41188846929765,158.11411153070236,0.03721374045801551,0.1322916666666667,0.04331968262093677
CVX,2024-05-22,157.57,6260509,158.2825,-0.03418709826137405,0,155.4744,154.9047,160.0684,0.013626832028866689,0.14466338438927634,0.178352326394361,11.514345128755522,32.01067090517459,39.32379981695782,167.31597215161256,157.86302784838742,0.033652584623458326,0.09135614351018151,-0.03242247466994164
CVX,2024-05-29,156.9,5909632,157.4625,-0.019377637914517406,0,155.40509999999998,155.1947,160.27,0.015407826062211883,0.14151548199374867,0.17973656607259045,29.3531878951693,35.15262614191337,39.915915940623414,166.44647520890575,155.9185247910942,0.01830218068535827,0.0868661679135494,-0.05669452293633137
CVX,2024-06-05,154.98,7058506,155.6725,-0.012312583403182831,0,155.338,155.7322,160.5094,0.046527209272616075,0.10748858252500466,0.1773530235672575,26.25382579148676,36.50873837273718,39.63434906666081,166.77430588606262,153.94569411393735,-0.0034081409555655195,0.0697867053220127,-0.04510166358595202
CVX,2024-06-12,154.22,10017421,155.435,-0.0049159219309894584,1,155.25674999999998,156.3454,160.33419999999998,0.03727796626521002,0.10449902912046882,0.18100309731749928,19.590689170086847,35.46586925878083,38.89757539331199,163.34915417289693,153.12184582710307,-0.019767367952710946,0.06837547627294782,-0.06266334407099006
CVX,2024-06-20,156.64,8336031,155.2525,0.01557002437738566,1,155.07084999999998,156.759,159.5856,0.03765796286059956,0.08382213917115684,0.174144283341969,83.36785247848802,53.201611924552736,49.02550393015303,160.83232075998103,151.70367924001897,0.01926080166579891,0.04649919828968452,-0.027926027057217362
CVX,2024-06-26,155.95,8637800,157.165,0.01694298160551431,1,154.88115,157.1038,159.3434,0.02670347628045216,0.11209159854290951,0.18369071986131663,41.149535743571974,48.168388920743084,47.30925993311302,160.7792170290632,151.52678297093684,0.012596584637361241,0.03243958953988724,-0.011410459587955724
CVX,2024-07-03,156.71,3264200,156.9875,0.0048615204813126055,0,154.64225,157.2999,159.1544,0.024228448036281536,0.10186262592099055,0.17386541613890288,55.06654738957943,51.338221588841385,49.35010910930664,159.19911909542412,152.2738809045759,-0.0031804592583168922,0.04836767460529856,-0.004763114441763028
CVX,2024-07-10,155.13,5416600,153.8425,-0.01038870443679029,0,154.3945,157.4201,158.3376,0.010948999587688227,0.09545851244793198,0.16076542535793298,57.1397728354052,47.320568000355706,46.625914119544085,159.0687273768401,151.7062726231599,-0.0007729468599033673,0.037658862876254195,-0.006086622245002671
CVX,2024-07-17,161.23,7296622,159.875,0.03856844189940857,1,154.11185,157.5594,157.9312,0.02580323002262572,0.10333932279465337,0.15519500612066875,92.45865738762727,71.73341808965687,63.49971246366969,160.2040404821035,152.4289595178965,0.050769030239833146,0.12206834156865476,0.05676083109392405
CVX,2024-07-24,155.07,5971731,154.72,-0.03895528909959073,0,153.90305,157.7759,157.30100000000002,0.05276211723849181,0.11839482708991608,0.16097101380359763,32.01423859660656,43.1259879442512,45.40414567420515,160.9553614854633,152.1026385145367,-0.04171301446051168,0.0913505524667464,-0.026614776222459446
CVX,2024-07-31,160.47,6209200,160.975,0.034230381335210856,1,153.77405000000002,158.2063,156.8424,0.04639114313284547,0.1181221836874583,0.1630522176987021,77.86759916710825,61.34948208485297,57.8948424124083,161.9307451454419,152.13325485455806,-0.019491628986924137,0.06894484412470026,0.0252363915154612
CVX,2024-08-07,142.41,8867900,143.75,-0.11939678797993206,0,153.25605000000002,157.88739999999999,155.6044,0.05355041600547737,0.21446655738031978,0.2396441156672993,7.062318901007885,23.237148454487652,28.970917742637482,166.29696193182937,143.56803806817064,-0.10932516104822054,-0.06524450278962912,-0.06909399921558368
CVX,2024-08-14,144.67,5874216,144.4325,0.015745065410162396,0,152.89875,157.35070000000002,154.1916,0.034320791573617754,0.2213644458076932,0.24431501910822218,44.84178844780316,33.601635107714415,35.51698052574281,165.17339256239907,138.23460743760094,-0.11802719014814367,-0.039375830013280266,-0.08303226215376824
CVX,2024-08-21,145.32,5985000,145.485,0.004482920711502361,0,152.90875,156.8549,153.21259999999998,0.011733234743334516,0.21933400930384342,0.2440143878919316,42.58750553767965,39.67213291199557,39.43721742497311,160.7174739572051,137.05452604279495,-0.09378897480668513,-0.06510550694801853,-0.05691479005775857
CVX,2024-08-28,146.0,5614416,146.265,0.004668414355335192,0,152.96595,156.18699999999998,152.5224,0.012060054174005448,0.20655213760023985,0.2432161038463144,35.238733685845034,43.56366209723244,42.59616203562352,150.43165632878646,141.61834367121355,-0.08869608638661763,-0.041617434685571775,-0.08504104781600552
CVX,2024-09-04,142.07,9820730,143.4775,-0.03377249898094055,0,152.98865,155.5297,151.6732,0.04368197651390804,0.2077739005763362,0.24386296394756074,14.632105086268908,32.249302592730686,35.760595548418365,149.0911769139919,142.26282308600815,-0.13530127814972626,-0.05027074002272891,-0.017904050877920685
CVX,2024-09-11,137.88,9534010,137.485,-0.02993615223532104,0,152.87325,154.6207,149.9178,0.027167683284148182,0.19103636276395836,0.2473991636526048,21.03730299865913,28.329141349895153,31.909266404930477,151.1963590726802,137.64164092731977,-0.1580361504640938,-0.09223780367371115,-0.049234588332643825
CVX,2024-09-18,143.96,6180300,144.0175,0.04315174156216544,1,152.80825,153.5773,148.6018,0.030839887635495514,0.13597495565456377,0.25880092087030593,86.74439386644829,55.60502939714504,49.44088886706524,150.2431855787579,136.4968144212421,-0.13909819399593348,-0.08083258843059637,-0.019546414220527164
CVX,2024-09-25,143.97,7888444,145.4575,6.946132743380407e-05,0,152.86895,152.7351,147.55859999999998,0.034591355150656436,0.1518171627591959,0.2721247709418141,30.969310491507827,49.257084493836544,48.041024480437585,149.64139555027228,136.64960444972778,-0.14664216703218547,-0.07277645391897991,-0.03050505050505048
CVX,2024-10-02,150.95,8105420,151.0425,0.04734371161458393,1,152.91745,151.957,146.39800000000002,0.04611857995597213,0.1607061285861428,0.26451646394827427,85.02463219899767,68.84607059968549,62.4676073569287,151.03486967460034,135.98613032539967,-0.09361114446979713,-0.05914983794564954,0.04348126641780725
CVX,2024-10-09,149.65,4973500,148.7225,-0.008649421854139751,0,152.91684999999998,151.2911,145.69580000000002,0.04477242346461291,0.17425524986061505,0.27505090015332945,49.030567039266536,58.79660170295591,57.08877866066266,153.5382474774932,139.0437525225068,-0.10238723608445288,-0.08003934345607666,0.08261592997178635
CVX,2024-10-16,148.73,4303737,148.58,-0.006166652694201436,0,152.89675,150.811,145.7108,0.012661538765114808,0.12157577613796727,0.2621080077779059,38.24214981633982,50.30880145218021,52.176305919435656,153.7808893371117,142.90111066288833,-0.10078597339782358,-0.04904092071611266,0.03709643678962404
CVX,2024-10-23,150.48,5248853,150.2825,0.011697603388268286,1,152.90605000000002,150.4108,146.3742,0.02632326341041761,0.11159988849788188,0.18006973537719248,45.81109236395926,55.00982440325371,55.33490299645185,154.2721270989003,144.86987290109968,-0.06348020911127716,-0.0800268997982515,0.020549338758901303
CVX,2024-10-30,148.05,5784011,148.61,-0.016280130445174568,0,153.0157,150.08870000000002,146.7364,0.017715871607530725,0.10033321112516537,0.18132275508977655,9.358805177972556,39.483948995271476,46.30822842276988,152.56119575308395,147.877804246916,0.013416387158600829,-0.07254275512121777,-0.011022044088176197
CVX,2024-11-06,157.72,12118908,157.3875,0.06327125446182598,1,153.29184999999998,150.03,147.3938,0.042498689919082705,0.1161354573749541,0.19452640187970824,90.49621171780538,76.10200715375206,69.89778363675056,155.496735614534,146.49026438546596,0.07292517006802712,-0.029654238956564494,0.06030252100840339
CVX,2024-11-13,158.72,8824013,157.085,0.006320334527136294,0,153.50375,150.09459999999999,148.516,0.015622646078431099,0.09944730926568353,0.2010796948231284,77.14021052733474,70.8713592299793,67.4764759979312,159.0807714714265,146.2992285285735,0.10222222222222221,-0.026556271082490146,0.07439247275434924
CVX,2024-11-20,161.33,6391300,160.615,0.016310313141490056,1,153.7671,150.307,150.6962,0.011226083069648398,0.10134253703557988,0.16632650480790737,68.31262882123352,69.09689579034887,67.43134340125758,164.22663827997022,146.22136172002976,0.11739853165258363,0.023862410357301744,0.06897694142592115
CVX,2024-11-27,162.11,7674500,162.79,0.00482316047542926,0,154.0125,150.64610000000002,152.69039999999998,0.0171584614076792,0.09810271531572004,0.14891251259937685,58.609576565811416,64.21940965049967,64.55002184628523,165.73840163294537,150.77159836705462,0.11408150642567527,0.02432705674207014,0.09150282790196607
CVX,2024-12-04,158.32,7862728,159.9625,-0.026244298820774326,0,154.16389999999998,150.84969999999998,153.8648,0.031105866967999732,0.10414380656476205,0.1453345899879751,11.54069238922851,42.65386018725614,50.514367656428426,164.55398533616656,155.46701466383345,0.0928418582177124,0.02155116789263123,0.028252256933168685
CVX,2024-12-11,156.21,13764742,156.51,-0.013417045451392792,0,154.2275,150.7272,154.9936,0.02390105455715623,0.12928238923712707,0.16161741085353093,29.505795997639225,39.39730335467603,45.54529353706038,164.53264458036455,155.6533554196355,0.08216141323172854,0.012903644144728332,-0.0018530351437698878
CVX,2024-12-18,144.08,10174500,146.1225,-0.08083255497521667,0,154.2,150.4171,154.94,0.060122492499717545,0.1475738400654418,0.18671793052228983,1.8145990382214023,15.68732019073974,24.787939901116502,167.8587671548391,147.1102328451609,-0.03741314804917151,-0.08018386108273734,-0.10375715352077619
CVX,2024-12-26,143.98,4494424,143.715,-0.0006942998265439003,0,154.0166,149.90630000000002,154.2118,0.0612708507474015,0.16099971144961694,0.2232201055854848,44.74887927766819,27.344889493448136,30.84184830758157,167.4592656337932,138.16773436620687,-0.05531133127747523,-0.07894063459570111,-0.10214517335994022
CVX,2025-01-02,146.71,7170300,146.435,0.019756278428242454,1,153.80695000000003,149.94129999999998,153.753,0.017303819678727954,0.16150463274323573,0.22627148870266767,81.95152833528205,45.688680548511826,41.81955464937935,161.69170378408347,136.98029621591655,-0.01853090714476846,-0.06381213706847044,-0.09555514456568648
CVX,2025-01-08,150.3,7640900,149.3875,0.0370036118614884,1,153.6785,150.0849,153.5998,0.020125238316005357,0.1862441913769775,0.23615601386517485,88.9038068425295,60.22999491924724,52.21103729284067,156.90699328021776,138.26800671978225,0.005351170568562047,-0.03113517694836576,-0.031821695439319786
CVX,2025-01-15,158.33,7900000,157.57,0.056783244126973324,1,153.66795,150.481,154.1556,0.017778963105040055,0.2274626055150919,0.25869782427470733,98.39817050223729,78.85144535965388,68.03498291187988,157.42203553084622,137.94596446915378,0.07510015617573162,0.003549470748557937,0.023398616766854063
CVX,2025-01-22,156.41,7232227,157.2,-0.0031278950528368017,0,153.6455,150.948,154.5022,0.058515219328596935,0.23620545900933054,0.2674974012709528,35.632226024935775,58.614718278624366,57.55861791103386,162.89781946744938,137.75018053255064,0.09962035995500562,-0.003694502834575508,0.08557745696835073
CVX,2025-01-29,155.69,5630600,155.7,-0.0046139139845670215,0,153.5023,151.4749,154.4338,0.02023555578932813,0.2051328657283132,0.2566251948558286,34.19580648977208,53.47844926557094,54.464466500933256,163.78405943928453,143.17894056071543,0.043918465870993684,-0.005810983397190217,0.0813307403806085
CVX,2025-02-05,152.99,6533700,153.0175,-0.01749429092229555,0,153.3736,152.1265,153.5568,0.03379914562999299,0.1666022264743649,0.25928759021961567,52.8549732695209,47.425462054566125,48.86421659377362,161.7744005233098,148.3215994766902,0.004926431949553445,0.05758329876952861,0.034764964491038386
CVX,2025-02-12,154.9,6693500,155.9225,0.012407187643535445,0,153.16864999999999,152.76,152.8296,0.024704977489952235,0.17412274473236106,0.26551816501360526,50.10260797098579,52.44478761103859,52.29259645587382,161.5162588872189,149.31474111278112,0.025556144067796716,0.06812853399531105,-0.0028966849050530152
CVX,2025-02-19,157.23,4945813,157.0275,-0.0013347318217587216,0,153.02609999999999,153.1495,152.4342,0.02555071659276905,0.1658985981754198,0.2670262768510536,74.74846399794629,59.70674113032963,57.01184954383992,159.53132841590906,150.01867158409095,0.017933445552246408,0.06763088205337131,-0.026258747755001033
CVX,2025-02-26,155.14,6005232,155.7125,-0.013381766419459132,0,152.90945,153.7169,152.4402,0.024758400683432727,0.11716312113285768,0.2628826250788846,26.79866627171444,47.1585301999674,49.79558771384034,160.10843341055607,149.80656658944395,0.003103582050950404,0.05094160682834281,-0.013292628633212566
CVX,2025-03-05,150.81,9288538,150.0175,-0.02830716869013185,0,152.65310000000002,153.9007,152.8614,0.04012082435841281,0.12087150307017201,0.25954721573361905,17.662994327436408,35.630478766122835,40.997941393168,159.9214019858872,150.73659801411281,-0.013088148681368983,0.019330855018587556,0.009843310566492569
CVX,2025-03-12,152.67,9710223,153.33,0.012257962896257343,1,152.50895,154.1248,154.0378,0.03600483376920194,0.1095103731435045,0.20113793322154971,32.576756941763435,43.41953849485951,45.72814675464004,159.85867627923668,151.08832372076333,0.018614891913530718,0.08816821097647876,-0.01990113629068513
CVX,2025-03-19,164.05,11503900,162.615,0.07189253013825973,1,152.53555,154.5421,155.39260000000002,0.06411244755848913,0.11937526787539562,0.2100270167231209,92.27377967612759,70.80087043961025,64.94601940638006,162.52853884481542,149.88846115518461,0.05464480874316946,0.154549933140967,0.050525102459016535
CVX,2025-03-26,167.97,10077764,167.8875,0.02361413262180098,1,152.74380000000002,155.3186,156.84879999999998,0.020894819986034284,0.14341292697894203,0.21973946753204962,97.90290328626605,77.88488472697289,70.39349286265879,168.87788476852378,147.8681152314762,0.0860597439544808,0.1384709231394876,0.07383966244725748
CVX,2025-04-02,166.47,7044900,166.925,-0.008970279022991997,1,153.037,156.09550000000002,157.6626,0.02223139298490909,0.14328689635875477,0.1941697051546236,42.7282127588811,62.12064802032901,62.10696707167383,172.47566238480394,150.6523376151961,0.0464546140306763,0.13037278468119773,0.09519736842105253
CVX,2025-04-09,146.03,16846839,140.6,-0.1310030329535395,0,152.7945,155.48850000000002,156.4826,0.06737132742811601,0.3726562901712128,0.38977553695446815,49.03047111183281,36.671284551192635,38.55730328072843,178.41438574725993,139.60361425274004,-0.09449990698828059,-0.03368184224457382,-0.05224558670820356
CVX,2025-04-16,135.36,8637220,135.7775,-0.07587418419446686,0,152.24135,154.2238,154.72400000000002,0.050287137742124635,0.39554607777235196,0.4194169182562455,35.2530927227003,29.738357700682442,32.29323294942809,181.2447722420195,124.93522775798044,-0.1410622501427755,-0.10818289629727229,-0.15826130215782597
CVX,2025-04-23,136.68,10002000,136.8975,0.015780874649631484,1,151.84779999999998,153.2228,153.37,0.031800844217379935,0.39729553202804996,0.42007574265371134,52.141836721967344,38.16499533950999,37.67184688068511,175.08882922381162,119.60117077618833,-0.14574999999999994,-0.09333333333333327,-0.1717367591807054
CVX,2025-04-30,136.06,13858040,136.5875,-0.004546462330176374,0,151.44764999999998,152.04840000000002,151.6408,0.04400092630243335,0.3659487331445401,0.4181966227724617,26.48087107259009,38.132638949667154,38.33850410915669,155.76852178235558,124.59647821764442,-0.17981795165471082,-0.09780518533253768,-0.1866818100304859
CVX,2025-05-07,135.79,8423485,135.695,-0.001986390206211478,0,150.86509999999998,150.9952,149.52880000000002,0.03313661186408209,0.3486341901298043,0.4157449573690876,37.98785405118159,40.0617974285467,39.61679736844476,142.4459326964013,131.78906730359873,-0.15263650546021845,-0.11288952766708038,-0.031109525508383973
CVX,2025-05-14,141.67,6453620,141.5975,0.04239083468055619,0,150.4633,150.3843,148.0418,0.045419719591899096,0.3149440582159033,0.42637285983875683,74.42886253186862,58.17018514343819,50.978525576306666,142.4418251981615,133.26017480183856,-0.14563985044023642,-0.0972408080035686,0.046925805498078565
CVX,2025-05-21,135.56,9073206,136.2,-0.04408606265240885,0,150.05265,150.1922,146.5204,0.06263047744659818,0.15952412828978385,0.43135872846731443,9.916636046528382,35.86865652664693,39.40715816937051,143.3448880583918,133.83111194160824,-0.1666564209749799,-0.16020319662990945,-0.012672978878368601
CVX,2025-05-28,136.02,6876300,137.3125,-0.009147855516075613,0,149.9071,149.8901,144.99360000000001,0.044949757591682515,0.15137849589971575,0.4308103565675081,35.523337995358816,40.84947428461273,41.94770361336673,143.02596290373924,132.99803709626076,-0.13329935007009042,-0.15844830786363906,-0.029122055674518088
CVX,2025-06-04,137.37,8735619,138.6875,0.009876081589621097,0,149.7258,149.3667,142.393,0.0025997047692927037,0.14208409763621335,0.4127065106316691,43.351953563482716,47.272676133635585,46.25955215329888,143.03674881106667,133.73225118893328,-0.15360443622920517,-0.15167047489656027,0.013800738007380131
CVX,2025-06-11,144.78,9256700,144.175,0.05253733352788162,1,149.6066,148.5957,139.8342,0.02858546919694792,0.1493955131651368,0.41029390408855365,90.78153222454408,69.93324487501086,61.73948159792305,144.29542184391778,133.5445781560822,-0.07239876986160954,-0.06737954135532087,0.02231323259426632
CVX,2025-06-18,148.19,9841924,148.875,0.023279885337091633,1,149.5939,148.0574,139.02259999999998,0.015031327316928448,0.1573702668231489,0.4220017973133968,79.8599723682601,74.52483165480628,66.5628770892555,149.2638699624056,131.79213003759438,-0.028708133971291794,-0.036914278286865554,0.07004115820636869
CVX,2025-06-25,143.23,7386100,143.3375,-0.03848735767001164,0,149.6318,147.63479999999998,139.615,0.06003377448964866,0.15624675048958045,0.2680018916596626,20.04357644002033,47.362052825112585,50.82213273468258,151.0533656532979,133.7996343467021,-0.07760175167439476,0.014736096351399164,0.04899663102387586
CVX,2025-07-02,147.98,8228700,147.1175,0.03262539970563111,1,149.78575,147.3181,140.578,0.06695220381494811,0.13351536094319869,0.2039207067178757,81.83954987191555,64.16880406578392,60.92903266757844,151.019710933626,137.52828906637401,-0.05395729446362352,0.02763888888888877,0.07356355194428321
CVX,2025-07-09,153.02,9495900,153.1,0.04991156122713637,1,149.94555,147.13109999999998,141.583,0.04090805751600522,0.14625823917984476,0.21654239624226676,85.25564125204589,72.92188160288714,67.90973531570847,152.4544460706319,140.7725539293681,-0.008359795217419475,0.03496787284409897,0.09136295556664997
CVX,2025-07-16,149.92,7923427,150.345,-0.02046681331359387,0,150.1061,146.9145,143.0134,0.0659089067259209,0.15732406674619087,0.22195902893564437,27.70715985036884,52.961518404508475,55.826953862198074,155.81514177220677,141.08185822779322,-0.03644193071534174,-0.03495333118764088,0.027482694811870267
CVX,2025-07-23,153.12,13162816,151.91,0.02112010921453216,1,150.2004,146.6267,144.4502,0.046047469131441976,0.1578244488270983,0.22019526263255787,79.4982520014997,63.140194336030575,61.52430348299244,156.5982092023778,142.0247907976222,-0.03788878416588126,-0.032355915065722995,0.042625629851559266
CVX,2025-07-30,153.56,9191700,154.6775,0.002869442427952739,1,150.33055000000002,146.7274,145.80100000000002,0.039161504371080194,0.16154397537028534,0.21883072257993164,35.81597825372705,54.30423631356746,56.72253225990454,157.79474087074826,146.56025912925176,-0.027116066903193126,-0.016964342871775173,0.07242125846777014
